i,q,p_L
105,1.75,0.4122912516980747
105,1.8,0.40651652826891727
105,1.85,0.4010095441598591
105,1.9,0.39603712577302996
105,1.95,0.3910892244093168
105,2.0,0.3859890743045041
105,2.05,0.38122474290442576
105,2.1,0.3756549125160422
105,2.15,0.3720271999937773
105,2.2,0.36759781435700817
105,2.25,0.36406281893306774
105,2.3,0.36004390433864747
105,2.35,0.35612429869843576
105,2.4,0.35242870599045634
105,2.45,0.3492314290109556
105,2.5,0.3466062973917178
105,2.55,0.3411190376790548
105,2.6,0.340017239654321
105,2.65,0.336956983472401
105,2.7,0.33462950668862324
105,2.75,0.330707861534086
105,2.8,0.3287337796514986
105,2.85,0.3250668052760175
105,2.9,0.3230633006943555
105,2.95,0.31982137850359116
110,0.0,0.5254692933206511
110,0.05,0.5245834301233714
110,0.1,0.5239027242145762
110,0.15,0.5234049944221983
110,0.2,0.5216615244562078
110,0.25,0.5211086604676414
110,0.3,0.5197864349043904
110,0.35,0.5178966569141972
110,0.4,0.5171698908448951
110,0.45,0.5142266913143368
110,0.5,0.5131666351826455
110,0.55,0.5123553314398069
110,0.6,0.508086934743331
110,0.65,0.5062522450034704
110,0.7,0.5037595449582483
110,0.75,0.5006791238418487
110,0.8,0.4984431148720585
110,0.85,0.49393028036262426
110,0.9,0.49178607883460146
110,0.95,0.48920507650595385
110,1.0,0.48239810316730997
110,1.05,0.4788001028564456
110,1.1,0.4748050534319514
110,1.15,0.4698907463024217
110,1.2,0.4654102353975832
110,1.25,0.4605612147543843
110,1.3,0.4554105570411343
110,1.35,0.448025139795193
110,1.4,0.4428533494078192
110,1.45,0.4366059711039469
110,1.5,0.4311673459604126
110,1.55,0.4249623639555439
110,1.6,0.41817138091668804
110,1.65,0.4112067590323905
110,1.7,0.4062633012927795
110,1.75,0.3998962877322179
110,1.8,0.39482575273951204
110,1.85,0.3882128126077135
110,1.9,0.38322954959649563
110,1.95,0.37756542056661396
110,2.0,0.37248618329041294
110,2.05,0.36847815514776955
110,2.1,0.36326020380239016
110,2.15,0.3596206654159465
110,2.2,0.355425221591055
110,2.25,0.3509190668913412
110,2.3,0.34780138259955773
110,2.35,0.34282532106978214
110,2.4,0.34097811936288946
110,2.45,0.33703767481239594
110,2.5,0.33411670111612163
110,2.55,0.32996381078129816
110,2.6,0.32635179095339184
110,2.65,0.32243909939898774
110,2.7,0.32333776060866304
110,2.75,0.3198873673001522
110,2.8,0.3163767366045425
110,2.85,0.3131791482294882
110,2.9,0.3108250751391334
110,2.95,0.30761611003416656
115,0.0,0.5219392258805142
115,0.05,0.5204236168790495
115,0.1,0.5192416501581161
115,0.15,0.5185785661373811
115,0.2,0.5201963007552158
115,0.25,0.5164142388104653
115,0.3,0.5165408561053811
115,0.35,0.514216371568635
115,0.4,0.5124780804080645
115,0.45,0.5099854374897326
115,0.5,0.5084133275116571
115,0.55,0.5075746338097817
115,0.6,0.5036930349873681
115,0.65,0.5006352425231746
115,0.7,0.4986498534548237
115,0.75,0.494946974552415
115,0.8,0.4932239476101389
115,0.85,0.48856453471399375
115,0.9,0.4856590769607469
115,0.95,0.4834973725939326
115,1.0,0.4767220811326364
115,1.05,0.47288455608564944
115,1.1,0.4685474345231416
115,1.15,0.46383333465176674
115,1.2,0.459122540330933
115,1.25,0.4536765907150169
115,1.3,0.44857149525050666
115,1.35,0.442184829428272
115,1.4,0.43632330047755524
115,1.45,0.429645301239405
115,1.5,0.423954930506969
115,1.55,0.41790670206338654
115,1.6,0.41083628338510775
115,1.65,0.40504310782497105
115,1.7,0.39875819704181986
115,1.75,0.39198464687330636
115,1.8,0.3867399749874467
115,1.85,0.38042604804866614
115,1.9,0.37609927356982964
115,1.95,0.37057251033985544
115,2.0,0.3649658269768108
115,2.05,0.3610262850663192
115,2.1,0.3564626174561979
115,2.15,0.35336213866823646
115,2.2,0.3491123538210551
115,2.25,0.3441241533104682
115,2.3,0.3406934619957676
115,2.35,0.3366214086070506
115,2.4,0.33333174188462145
115,2.45,0.33105597537208487
115,2.5,0.32823555982082914
115,2.55,0.32380229371192926
115,2.6,0.3209543653550228
115,2.65,0.31855406647908785
115,2.7,0.3168075752708724
115,2.75,0.3127532174753419
115,2.8,0.3101862347906974
115,2.85,0.30689294287964947
115,2.9,0.30472689846777523
115,2.95,0.3021287008665655
120,0.0,0.5186058924118568
120,0.05,0.5171357384585145
120,0.1,0.5161175447590002
120,0.15,0.5158124115149191
120,0.2,0.5155236777658445
120,0.25,0.5134475745640562
120,0.3,0.51225520827918
120,0.35,0.5108551150360332
120,0.4,0.5095866790455117
120,0.45,0.5067237348736509
120,0.5,0.5049758746754149
120,0.55,0.5043380430167218
120,0.6,0.5000004765842876
120,0.65,0.49683504412055857
120,0.7,0.49445152713734464
120,0.75,0.49149404244230227
120,0.8,0.4887422001533384
120,0.85,0.4846414105840913
120,0.9,0.48126005503764535
120,0.95,0.47956348911325863
120,1.0,0.4726797416196765
120,1.05,0.467841783637094
120,1.1,0.4632560141461276
120,1.15,0.4582407435290169
120,1.2,0.45360138834761743
120,1.25,0.44739440346908976
120,1.3,0.4427027249138028
120,1.35,0.4361379378364892
120,1.4,0.4301622722846023
120,1.45,0.42302939430387687
120,1.5,0.41678696458250064
120,1.55,0.41046933821859566
120,1.6,0.40323591161286665
120,1.65,0.39722750889122027
120,1.7,0.3926303414440599
120,1.75,0.38519660718001686
120,1.8,0.3806827074110818
120,1.85,0.3742645153123426
120,1.9,0.3696723224726006
120,1.95,0.36428412025164536
120,2.0,0.3590042434971693
120,2.05,0.35523581631029516
120,2.1,0.3498420239296304
120,2.15,0.3464837909036585
120,2.2,0.3427380981372311
120,2.25,0.33855668644654513
120,2.3,0.33647667953024224
120,2.35,0.3312648890356599
120,2.4,0.32875718315791974
120,2.45,0.325428204856376
120,2.5,0.32203622999722253
120,2.55,0.3185772258480795
120,2.6,0.31611594455789893
120,2.65,0.31324011100525817
120,2.7,0.31320171175927414
120,2.75,0.3081139957805004
120,2.8,0.3060971001416307
120,2.85,0.3027624914286728
120,2.9,0.3012233657912311
120,2.95,0.29901713795775653
125,0.0,0.5150750269469535
125,0.05,0.5131082707745739
125,0.1,0.5122804420782039
125,0.15,0.5117174545891479
125,0.2,0.5112820205978938
125,0.25,0.50885117538126
125,0.3,0.5080174618198885
125,0.35,0.5064817723895195
125,0.4,0.505027260608275
125,0.45,0.5023904602577602
125,0.5,0.5004507420886424
125,0.55,0.49918944778405755
125,0.6,0.49549277721823176
125,0.65,0.4918748276762419
125,0.7,0.4902493795490212
125,0.75,0.48609903402248156
125,0.8,0.4836328142338576
125,0.85,0.47952500871887993
125,0.9,0.4762207629140103
125,0.95,0.47288864856213964
125,1.0,0.4671211282611288
125,1.05,0.4625064436547202
125,1.1,0.4568049326075855
125,1.15,0.4521235089553576
125,1.2,0.44675387287282664
125,1.25,0.44095270624961175
125,1.3,0.4347122361703537
125,1.35,0.4282410965775775
125,1.4,0.42185050796104473
125,1.45,0.4159552465820604
125,1.5,0.40836381706378344
125,1.55,0.40303721698784206
125,1.6,0.3954258083509707
125,1.65,0.38927306786854043
125,1.7,0.38356260503010603
125,1.75,0.37706833300291154
125,1.8,0.3723849216703113
125,1.85,0.3662449289517122
125,1.9,0.3612968027087487
125,1.95,0.35576091619886296
125,2.0,0.35276982336130935
125,2.05,0.3475126072770303
125,2.1,0.3434442094257463
125,2.15,0.3390188752841877
125,2.2,0.33565897828846925
125,2.25,0.33072488481780127
125,2.3,0.3287032198911771
125,2.35,0.3239712914873685
125,2.4,0.3208814003027104
125,2.45,0.3193683509984408
125,2.5,0.3147986757159689
125,2.55,0.3110592905689563
125,2.6,0.3087842138770559
125,2.65,0.3063144530264722
125,2.7,0.30654220312717506
125,2.75,0.30172731892670934
125,2.8,0.3001359616553641
125,2.85,0.2964466083396055
125,2.9,0.29426190921028283
125,2.95,0.2924883492222617
130,0.0,0.5092968414609153
130,0.05,0.5092390909876897
130,0.1,0.507338826211182
130,0.15,0.5064291370685166
130,0.2,0.5053946002549655
130,0.25,0.5038659839706531
130,0.3,0.5035266595096328
130,0.35,0.5011131234624537
130,0.4,0.5007081312623676
130,0.45,0.4974080747957821
130,0.5,0.4950001403707926
130,0.55,0.494395789198939
130,0.6,0.48983872748016316
130,0.65,0.48684352193507363
130,0.7,0.4836983163210635
130,0.75,0.4819327407543453
130,0.8,0.4773022600939538
130,0.85,0.47357071868798356
130,0.9,0.4698524401428095
130,0.95,0.4678445809635031
130,1.0,0.4603983821399199
130,1.05,0.4556964575461291
130,1.1,0.45043243034558744
130,1.15,0.44535604705702136
130,1.2,0.4403294256912044
130,1.25,0.43309441577211877
130,1.3,0.4271159182959883
130,1.35,0.42000481644823184
130,1.4,0.41428700981365596
130,1.45,0.4074825755812312
130,1.5,0.40006515469726567
130,1.55,0.39456072272692144
130,1.6,0.38738692496877747
130,1.65,0.38022179958067015
130,1.7,0.37558473375832035
130,1.75,0.36924143923013314
130,1.8,0.363908670207431
130,1.85,0.35770542510009623
130,1.9,0.35354486533971896
130,1.95,0.34893144098803724
130,2.0,0.34500730642307587
130,2.05,0.3399895564166557
130,2.1,0.3346500602602462
130,2.15,0.3319750420044377
130,2.2,0.3285509043570219
130,2.25,0.32373599797814284
130,2.3,0.32202834760445914
130,2.35,0.3179333039191429
130,2.4,0.31420350334265346
130,2.45,0.31184135152663484
130,2.5,0.30914354648243236
130,2.55,0.30461258361734495
130,2.6,0.30216246986802764
130,2.65,0.3008120702408574
130,2.7,0.29939672276736573
130,2.75,0.29459273517989387
130,2.8,0.2933534853305101
130,2.85,0.289855681896209
130,2.9,0.28798198999051355
130,2.95,0.2854491022059824
135,0.0,0.5061826671439904
135,0.05,0.5038125696309559
135,0.1,0.5025142044776109
135,0.15,0.5032525765792184
135,0.2,0.500850894754835
135,0.25,0.500191478959146
135,0.3,0.49847658126761407
135,0.35,0.49700414957557487
135,0.4,0.4951704543840063
135,0.45,0.4920378033719947
135,0.5,0.4899252525222808
135,0.55,0.48877637052132455
135,0.6,0.48517652886119017
135,0.65,0.48196881833478644
135,0.7,0.4782000756343153
135,0.75,0.47513001522476983
135,0.8,0.4717950123774132
135,0.85,0.4667829607745583
135,0.9,0.46399633906535637
135,0.95,0.46144275643700955
135,1.0,0.45410747940447516
135,1.05,0.4490469103506102
135,1.1,0.44307599986198215
135,1.15,0.43794330187830044
135,1.2,0.4318817698943507
135,1.25,0.42586675032169713
135,1.3,0.4198944442548734
135,1.35,0.4128449780390877
135,1.4,0.4063003901470548
135,1.45,0.39915703009791936
135,1.5,0.3930720827616106
135,1.55,0.38665876057190524
135,1.6,0.3798757806266678
135,1.65,0.3728641546540444
135,1.7,0.3680597717968345
135,1.75,0.3616491072879007
135,1.8,0.3569150004804035
135,1.85,0.3506119861904651
135,1.9,0.34660415706847897
135,1.95,0.3415552468141455
135,2.0,0.33855562627075003
135,2.05,0.3326593087378896
135,2.1,0.3279324919850991
135,2.15,0.3247885159601691
135,2.2,0.3225617118482015
135,2.25,0.3171831057122835
135,2.3,0.3151800910447757
135,2.35,0.31094910713853424
135,2.4,0.30840949642620763
135,2.45,0.3053136187327247
135,2.5,0.30287291570956076
135,2.55,0.2995947955999092
135,2.6,0.29803088738772365
135,2.65,0.2947689413362658
135,2.7,0.29400759696226775
135,2.75,0.29014705558594456
135,2.8,0.2872227616265509
135,2.85,0.2853778028399131
135,2.9,0.2827821234220872
135,2.95,0.2805917925723259
140,0.0,0.5038089726423935
140,0.05,0.5009839477515987
140,0.1,0.5009654619755771
140,0.15,0.4997058351238728
140,0.2,0.4989575547227073
140,0.25,0.49822030300675574
140,0.3,0.4963478837415266
140,0.35,0.49471874548991457
140,0.4,0.4929258634047722
140,0.45,0.48997162771174557
140,0.5,0.4869299159503452
140,0.55,0.4868852407087777
140,0.6,0.4820066280208512
140,0.65,0.47893794758826325
140,0.7,0.47637216698995594
140,0.75,0.4716296212771609
140,0.8,0.4692900312105278
140,0.85,0.4643226259800727
140,0.9,0.4601019453567504
140,0.95,0.4575011103715461
140,1.0,0.45066492633276367
140,1.05,0.4453443341679847
140,1.1,0.44052302435760177
140,1.15,0.43323390761690106
140,1.2,0.4280208975612026
140,1.25,0.4216187722686672
140,1.3,0.41565677204424845
140,1.35,0.4075804486948176
140,1.4,0.4013986148756448
140,1.45,0.3946946519462967
140,1.5,0.3872120105520704
140,1.55,0.38181859027487175
140,1.6,0.37512707077282786
140,1.65,0.36810261249978693
140,1.7,0.36379047975787515
140,1.75,0.3569185682600445
140,1.8,0.35192222256739436
140,1.85,0.3462273698877283
140,1.9,0.34186189198753103
140,1.95,0.3375798495937673
140,2.0,0.33348413509645336
140,2.05,0.3286745445828386
140,2.1,0.3252164014460952
140,2.15,0.3211055732799502
140,2.2,0.3179471912518487
140,2.25,0.3139617935532826
140,2.3,0.31135630058136177
140,2.35,0.3088383357348775
140,2.4,0.30478677631410067
140,2.45,0.3018507789258041
140,2.5,0.30041039592819296
140,2.55,0.29717748373124353
140,2.6,0.29362680901347593
140,2.65,0.2923906976518459
140,2.7,0.2919469227525292
140,2.75,0.28612907533174664
140,2.8,0.28574333551649744
140,2.85,0.28261478268769913
140,2.9,0.2803303423421224
140,2.95,0.2786752633678442
145,0.0,0.5004376484374861
145,0.05,0.4981434984198613
145,0.1,0.4975267210151813
145,0.15,0.49745164620366433
145,0.2,0.49637316625695443
145,0.25,0.49493863287163464
145,0.3,0.4937304577581526
145,0.35,0.4912747331729599
145,0.4,0.48909935781267055
145,0.45,0.48688221768384865
145,0.5,0.4851144030541584
145,0.55,0.48395716188449606
145,0.6,0.47937622491603077
145,0.65,0.4757791762488342
145,0.7,0.47281764774979906
145,0.75,0.4688907971836196
145,0.8,0.4651177980582116
145,0.85,0.46086733031695604
145,0.9,0.4569182310928312
145,0.95,0.45424126198255055
145,1.0,0.44652358329756775
145,1.05,0.439379256872056
145,1.1,0.4358631356894496
145,1.15,0.4291095891329787
145,1.2,0.4243218369758986
145,1.25,0.41696125645592347
145,1.3,0.4111532397475027
145,1.35,0.4035978115794263
145,1.4,0.3966152401464755
145,1.45,0.3893679813020687
145,1.5,0.38290375603652177
145,1.55,0.37701296125420214
145,1.6,0.3692331381471937
145,1.65,0.362599310987421
145,1.7,0.35897356094145544
145,1.75,0.3519805449878036
145,1.8,0.34754388540774395
145,1.85,0.34116600080111675
145,1.9,0.3371213007603184
145,1.95,0.3335300821567189
145,2.0,0.3311584342031164
145,2.05,0.32576918575501534
145,2.1,0.3202922963030939
145,2.15,0.3181291455185415
145,2.2,0.31414633035726647
145,2.25,0.3114482105368916
145,2.3,0.308470384278147
145,2.35,0.3039640182375229
145,2.4,0.3019633042475238
145,2.45,0.3004170901813759
145,2.5,0.2967706547035818
145,2.55,0.2931670595496651
145,2.6,0.2903853789067077
145,2.65,0.2895475903202775
145,2.7,0.2891944850047873
145,2.75,0.2838532267451449
145,2.8,0.2821084388092852
145,2.85,0.280741419935853
145,2.9,0.27721017394082376
145,2.95,0.2773195215280154
150,0.0,0.49548615578016697
150,0.05,0.4942654032476625
150,0.1,0.4930195677090164
150,0.15,0.4924053323317265
150,0.2,0.49062256706434154
150,0.25,0.49043490939940515
150,0.3,0.48837923589969084
150,0.35,0.48649913785552645
150,0.4,0.4841177580919955
150,0.45,0.48127150616259745
150,0.5,0.4792300900421047
150,0.55,0.47762313800335293
150,0.6,0.47381249999683045
150,0.65,0.46973798235066466
150,0.7,0.4666381896160769
150,0.75,0.4625555056789244
150,0.8,0.45901245266148194
150,0.85,0.4537667535759593
150,0.9,0.44941647315651034
150,0.95,0.44666286342936745
150,1.0,0.43882686342752947
150,1.05,0.43293416344356983
150,1.1,0.4278788274314106
150,1.15,0.4215578958861766
150,1.2,0.41573214342127046
150,1.25,0.40895579754332856
150,1.3,0.40164457617109567
150,1.35,0.3949396950534278
150,1.4,0.38839297378785054
150,1.45,0.38096309525800115
150,1.5,0.37427722148785336
150,1.55,0.3685099960732
150,1.6,0.3613681971684868
150,1.65,0.35532856549281605
150,1.7,0.3501013485297171
150,1.75,0.34444559065048724
150,1.8,0.34016221356052667
150,1.85,0.3342120081836164
150,1.9,0.3295126861477434
150,1.95,0.32567215600624977
150,2.0,0.32268895396384595
150,2.05,0.3172342151897828
150,2.1,0.31295975823457745
150,2.15,0.31009941851370443
150,2.2,0.30757264875592183
150,2.25,0.30345764399692665
150,2.3,0.30046981382761945
150,2.35,0.29684440088968345
150,2.4,0.2942344824538904
150,2.45,0.2921334763664468
150,2.5,0.2894736471745114
150,2.55,0.2851645154243333
150,2.6,0.2845299972893421
150,2.65,0.2819163003444081
150,2.7,0.28245918188681596
150,2.75,0.27639846787680844
150,2.8,0.27553237011570725
150,2.85,0.2725526909662623
150,2.9,0.27105624494794667
150,2.95,0.26972408205828485
155,0.0,0.49037880407329093
155,0.05,0.4884900371127994
155,0.1,0.4865521535681179
155,0.15,0.48684294860494315
155,0.2,0.48471516946115034
155,0.25,0.48572042666019644
155,0.3,0.4832515481981612
155,0.35,0.4791923969861888
155,0.4,0.47771560837982613
155,0.45,0.4745588680604308
155,0.5,0.47194347457888697
155,0.55,0.4715508384740506
155,0.6,0.46644820874082027
155,0.65,0.4627868780252961
155,0.7,0.45926174584479684
155,0.75,0.4553382680623673
155,0.8,0.45138515299504983
155,0.85,0.4471771535904551
155,0.9,0.4422583704932892
155,0.95,0.439529212567915
155,1.0,0.43079326238280047
155,1.05,0.4246575859881686
155,1.1,0.42061108346505616
155,1.15,0.4131200807771571
155,1.2,0.4064601867006411
155,1.25,0.3995262474433118
155,1.3,0.39316868646578
155,1.35,0.38565684451820986
155,1.4,0.37883106325950383
155,1.45,0.37237021331388764
155,1.5,0.36477141279204445
155,1.55,0.35798844342605857
155,1.6,0.3518894527651855
155,1.65,0.3461368685481581
155,1.7,0.34158212353414263
155,1.75,0.33445385974275893
155,1.8,0.32960765607791553
155,1.85,0.3252933577635395
155,1.9,0.3209629025996481
155,1.95,0.3158075646270003
155,2.0,0.3119722155259532
155,2.05,0.308162553904602
155,2.1,0.3045962441509913
155,2.15,0.30064027679409727
155,2.2,0.2990231745062796
155,2.25,0.2944846483850335
155,2.3,0.2909839046125479
155,2.35,0.28839360330467567
155,2.4,0.2853521716722421
155,2.45,0.2826642681009241
155,2.5,0.28139698849579853
155,2.55,0.2771434642551724
155,2.6,0.2752374288872965
155,2.65,0.27317159987765216
155,2.7,0.2731222542047912
155,2.75,0.269117324753008
155,2.8,0.26675955233604365
155,2.85,0.26435955145422074
155,2.9,0.26261937445946293
155,2.95,0.26139557337731884
160,0.0,0.4896250965048689
160,0.05,0.48686404026053437
160,0.1,0.48536799795266605
160,0.15,0.4860447292342408
160,0.2,0.4836583163883281
160,0.25,0.48279696587381676
160,0.3,0.48090461387604594
160,0.35,0.4790594890129528
160,0.4,0.47743537634937283
160,0.45,0.473532080622575
160,0.5,0.4717284815764476
160,0.55,0.4702926340286259
160,0.6,0.4655964099995348
160,0.65,0.46128134790417025
160,0.7,0.4572253075989427
160,0.75,0.45488203915348874
160,0.8,0.4498160522576625
160,0.85,0.44582041942441386
160,0.9,0.4406732911561475
160,0.95,0.43679489061441
160,1.0,0.4295243977233982
160,1.05,0.42246517620825524
160,1.1,0.41671891628508206
160,1.15,0.41037472637153305
160,1.2,0.4035011873408707
160,1.25,0.39603729167995494
160,1.3,0.38947460063290795
160,1.35,0.3811268417792085
160,1.4,0.37540086238057374
160,1.45,0.3683895452184946
160,1.5,0.36138029907171665
160,1.55,0.3547199882644076
160,1.6,0.34771477080678703
160,1.65,0.34346572496082883
160,1.7,0.33850133813124145
160,1.75,0.3316302073005212
160,1.8,0.32808290182225364
160,1.85,0.3230586077287001
160,1.9,0.31848162661540497
160,1.95,0.31447921537285667
160,2.0,0.31047513128872606
160,2.05,0.3068246840900401
160,2.1,0.3026448478596759
160,2.15,0.2997014585974836
160,2.2,0.2964591752371418
160,2.25,0.2934390215668062
160,2.3,0.2911803290306373
160,2.35,0.287482229044676
160,2.4,0.2848790282943107
160,2.45,0.28234093940400523
160,2.5,0.28043522502217266
160,2.55,0.27746901153598197
160,2.6,0.27486366795069356
160,2.65,0.27363452427576895
160,2.7,0.27357415601219004
160,2.75,0.26808222294011574
160,2.8,0.2668910071271108
160,2.85,0.26488356463318874
160,2.9,0.26217597610547977
160,2.95,0.2597659605061322
165,0.0,0.4800534270841077
165,0.05,0.4814381525478427
165,0.1,0.4808337369439034
165,0.15,0.47869905158323717
165,0.2,0.4780774949197918
165,0.25,0.4773023580946084
165,0.3,0.475566191980476
165,0.35,0.4734817100336759
165,0.4,0.4708086612714334
165,0.45,0.46842744096406463
165,0.5,0.46536345648647365
165,0.55,0.4639366842079465
165,0.6,0.4577993070755098
165,0.65,0.4549203034286278
165,0.7,0.45229097214313924
165,0.75,0.4479573887497746
165,0.8,0.4442066281134155
165,0.85,0.43839230864184514
165,0.9,0.4336482951159331
165,0.95,0.42979177491363296
165,1.0,0.4217960559998696
165,1.05,0.4156904302957514
165,1.1,0.4100307915222315
165,1.15,0.4029601811681981
165,1.2,0.3957095774797624
165,1.25,0.3886187124516872
165,1.3,0.38179537823926823
165,1.35,0.3742869860117561
165,1.4,0.3668840888331413
165,1.45,0.3607883825536299
165,1.5,0.3546054780175016
165,1.55,0.34793795196039284
165,1.6,0.3415497382122684
165,1.65,0.33536977438204935
165,1.7,0.3309337732814789
165,1.75,0.3250019668391231
165,1.8,0.3206565196554957
165,1.85,0.31508147603329084
165,1.9,0.310457594813128
165,1.95,0.30746953652140946
165,2.0,0.30302407964408806
165,2.05,0.29960495539314946
165,2.1,0.2957198996860286
165,2.15,0.2927649339359936
165,2.2,0.29042840367749434
165,2.25,0.2852491825426661
165,2.3,0.28421683201715425
165,2.35,0.280744606904867
165,2.4,0.2776829218676064
165,2.45,0.27607539421280525
165,2.5,0.2743536059417326
165,2.55,0.2708702251773284
165,2.6,0.2684727171928216
165,2.65,0.2662859662867481
165,2.7,0.2666929997415953
165,2.75,0.2621870736142891
165,2.8,0.26131854388764586
165,2.85,0.25781619686504575
165,2.9,0.25570992076722154
165,2.95,0.25378935976646444
170,0.0,0.48182597139511485
170,0.05,0.4802932671752257
170,0.1,0.4793455779863788
170,0.15,0.47844972298387417
170,0.2,0.4774108758778661
170,0.25,0.47526000323980105
170,0.3,0.4741311369768451
170,0.35,0.4710679979193532
170,0.4,0.470017860285041
170,0.45,0.4662867196448266
170,0.5,0.46281950211953227
170,0.55,0.46192340312561964
170,0.6,0.4570933306853724
170,0.65,0.45299822030125
170,0.7,0.44987122668383384
170,0.75,0.4451419912805867
170,0.8,0.4403385487322907
170,0.85,0.4360005534045321
170,0.9,0.4313216567237445
170,0.95,0.42693141829120906
170,1.0,0.4181468420707201
170,1.05,0.41182885329836055
170,1.1,0.4059702547369316
170,1.15,0.39939576333302707
170,1.2,0.3923049468200327
170,1.25,0.38452888169042215
170,1.3,0.3781148114094998
170,1.35,0.3703676888346762
170,1.4,0.36410428311277626
170,1.45,0.35747780292071374
170,1.5,0.3507721495685532
170,1.55,0.3439478922031226
170,1.6,0.3384406566769203
170,1.65,0.3322812047240336
170,1.7,0.32747486544245963
170,1.75,0.32199719721904574
170,1.8,0.31743593477417553
170,1.85,0.3121266172064659
170,1.9,0.30885471893196303
170,1.95,0.30475066689173547
170,2.0,0.30072548036011953
170,2.05,0.29712210377452947
170,2.1,0.29339523968648135
170,2.15,0.2907763297761893
170,2.2,0.28741781321874715
170,2.25,0.28398920025978713
170,2.3,0.28131240691909554
170,2.35,0.2774494451764514
170,2.4,0.277019938154481
170,2.45,0.2738494224076684
170,2.5,0.27159183445078516
170,2.55,0.26784756181338415
170,2.6,0.2662501456653867
170,2.65,0.26501282758206274
170,2.7,0.26601378023048683
170,2.75,0.26123231786983314
170,2.8,0.2590726793503245
170,2.85,0.25681908520130614
170,2.9,0.25480538901691474
170,2.95,0.252777844383459
175,0.0,0.48088870592300986
175,0.05,0.47921920122031186
175,0.1,0.47807004666911174
175,0.15,0.4763309954053055
175,0.2,0.4752849960616685
175,0.25,0.47437678655155285
175,0.3,0.47251121386649253
175,0.35,0.47044236989094995
175,0.4,0.4679000611036576
175,0.45,0.46463259504502724
175,0.5,0.4615314907056933
175,0.55,0.46044001835474846
175,0.6,0.4556769796496825
175,0.65,0.4518289466314541
175,0.7,0.4470582175400377
175,0.75,0.44361403487388784
175,0.8,0.4387725497470953
175,0.85,0.43396312378423724
175,0.9,0.428923435554846
175,0.95,0.4241954978868999
175,1.0,0.41711599536046096
175,1.05,0.4100408790481704
175,1.1,0.4034562119376256
175,1.15,0.39677034327259475
175,1.2,0.38992042566546686
175,1.25,0.38304379112262676
175,1.3,0.375925108927221
175,1.35,0.3680258083388371
175,1.4,0.3608139690885654
175,1.45,0.35383304020909334
175,1.5,0.347986246397876
175,1.55,0.3404902618984316
175,1.6,0.3362039101898137
175,1.65,0.33045804040812643
175,1.7,0.32469955269181305
175,1.75,0.3196594186836452
175,1.8,0.3148864800696584
175,1.85,0.3112741532852986
175,1.9,0.3068437917515851
175,1.95,0.3026007265870644
175,2.0,0.30039371522257435
175,2.05,0.29511866930182856
175,2.1,0.2914926815727331
175,2.15,0.29063258527666164
175,2.2,0.28582919729158274
175,2.25,0.28339972999056684
175,2.3,0.27998497890283075
175,2.35,0.27783056044931265
175,2.4,0.27614804440675345
175,2.45,0.2729306861165658
175,2.5,0.27059707128997224
175,2.55,0.2671580347570629
175,2.6,0.2661221041599743
175,2.65,0.26307821801724685
175,2.7,0.26484545767717166
175,2.75,0.2588561496536436
175,2.8,0.25863126487256033
175,2.85,0.2577995958257554
175,2.9,0.25513081617118427
175,2.95,0.2532277925960498
180,0.0,0.4756315329566645
180,0.05,0.4735471194035209
180,0.1,0.47308824939140115
180,0.15,0.47270290893497896
180,0.2,0.47020262524372836
180,0.25,0.46887471490061705
180,0.3,0.4679420638758708
180,0.35,0.46488246490932605
180,0.4,0.46268900324489337
180,0.45,0.46003726051185645
180,0.5,0.45637277142637567
180,0.55,0.4538025040435717
180,0.6,0.4499814312942744
180,0.65,0.4459125088752489
180,0.7,0.44207984983627113
180,0.75,0.43658349331251306
180,0.8,0.43264270094857593
180,0.85,0.427488165770103
180,0.9,0.4220510439958619
180,0.95,0.41781008100784034
180,1.0,0.4099173901150113
180,1.05,0.4022935249915228
180,1.1,0.3952218395729673
180,1.15,0.3896940148935143
180,1.2,0.38190678962042923
180,1.25,0.37465092566220604
180,1.3,0.367132848944317
180,1.35,0.3600477037417156
180,1.4,0.35322790761352274
180,1.45,0.3470988283542322
180,1.5,0.339955328137741
180,1.55,0.3331714238797724
180,1.6,0.32767074559499554
180,1.65,0.3219437596793091
180,1.7,0.31713515144131366
180,1.75,0.3120216905888372
180,1.8,0.3083734012897509
180,1.85,0.30318667102668406
180,1.9,0.29986119932782834
180,1.95,0.2951421374058727
180,2.0,0.29300646406612607
180,2.05,0.2887873397347563
180,2.1,0.2857363899364912
180,2.15,0.2820484066187947
180,2.2,0.27994169501083455
180,2.25,0.2766951446457664
180,2.3,0.27397339613497385
180,2.35,0.27134228107303515
180,2.4,0.2682162322973105
180,2.45,0.2665919391086625
180,2.5,0.2654095700929859
180,2.55,0.26172962264013366
180,2.6,0.26051083772568473
180,2.65,0.25771539222804707
180,2.7,0.2589394110606157
180,2.75,0.25321334529813516
180,2.8,0.25378999279237846
180,2.85,0.2509776610923688
180,2.9,0.24775443918180642
180,2.95,0.2472355730842483
185,0.0,0.47415278878318556
185,0.05,0.47105888434154164
185,0.1,0.47057296024470263
185,0.15,0.4687983467250002
185,0.2,0.4677572702237935
185,0.25,0.46677848455551185
185,0.3,0.46500244152254566
185,0.35,0.4613906900512969
185,0.4,0.4607895104002684
185,0.45,0.45665037513334256
185,0.5,0.45433119427052676
