i,q,p_L
55,1.3,0.5583100426251004
55,1.35,0.555942492075232
55,1.4,0.5528314115244286
55,1.45,0.5505518125275262
55,1.5,0.5473667353133546
55,1.55,0.5445477358973202
55,1.6,0.5406839879158404
55,1.65,0.5367196466070189
55,1.7,0.5328812549650629
55,1.75,0.5296004420825488
55,1.8,0.526427916551781
55,1.85,0.5223408051625529
55,1.9,0.5185725241707831
55,1.95,0.5150064049604068
55,2.0,0.5091806991623552
55,2.05,0.5066763340961267
55,2.1,0.5028344475644086
55,2.15,0.49871917107453717
55,2.2,0.4953323492838777
55,2.25,0.4917129137254869
55,2.3,0.48807223828773155
55,2.35,0.48204279260037586
55,2.4,0.478878142603755
55,2.45,0.4769312936025507
55,2.5,0.47159776960526384
55,2.55,0.4678620736018361
55,2.6,0.4642430591084045
55,2.65,0.46084555759540596
55,2.7,0.4579343622596997
55,2.75,0.4543289889275015
55,2.8,0.45118508261206175
55,2.85,0.44646244693433346
55,2.9,0.4432087792689448
55,2.95,0.43956187753746767
60,0.0,0.585844565225852
60,0.05,0.585539179323842
60,0.1,0.5853850032239521
60,0.15,0.5848240733263548
60,0.2,0.5841116682167012
60,0.25,0.5829700154849797
60,0.3,0.5824581865121272
60,0.35,0.581455527371121
60,0.4,0.5810870996901535
60,0.45,0.5796424656159613
60,0.5,0.5794686169144073
60,0.55,0.5782594105918872
60,0.6,0.5760530123859829
60,0.65,0.5753749746450677
60,0.7,0.5740963407739612
60,0.75,0.5714456178080771
60,0.8,0.5667035552662784
60,0.85,0.5667142549211492
60,0.9,0.5647368704914826
60,0.95,0.5625937662970983
60,1.0,0.5579696477332281
60,1.05,0.5595133825821169
60,1.1,0.5548940621666228
60,1.15,0.5527255925831535
60,1.2,0.5511472551662894
60,1.25,0.5478923031468953
60,1.3,0.5449337759957168
60,1.35,0.541959851866821
60,1.4,0.5383948368621443
60,1.45,0.5356621412329995
60,1.5,0.5328492121792051
60,1.55,0.529152625803556
60,1.6,0.5244083663723393
60,1.65,0.5206591342129051
60,1.7,0.5164629095615334
60,1.75,0.5131878481632576
60,1.8,0.5093466373074206
60,1.85,0.5045396776804495
60,1.9,0.5009888966030023
60,1.95,0.4960490451837451
60,2.0,0.4913942820197787
60,2.05,0.48768238927563967
60,2.1,0.483476831601505
60,2.15,0.4789223151606528
60,2.2,0.4749235166195307
60,2.25,0.4706245178039898
60,2.3,0.4671354504681568
60,2.35,0.4620273735817983
60,2.4,0.4583664110362444
60,2.45,0.454334691786684
60,2.5,0.45121150627396506
60,2.55,0.4469718634442894
60,2.6,0.44335736531353626
60,2.65,0.43890301315573677
60,2.7,0.43565956118691734
60,2.75,0.43163568600799634
60,2.8,0.42962574755289423
60,2.85,0.4247529625703794
60,2.9,0.4214336460124138
60,2.95,0.4183678042791663
65,0.0,0.5772763205436318
65,0.05,0.5770412138094416
65,0.1,0.5766786528074308
65,0.15,0.5760995580971278
65,0.2,0.575584574624503
65,0.25,0.5745339134296511
65,0.3,0.5737278073252955
65,0.35,0.5734289538420227
65,0.4,0.5721276591747344
65,0.45,0.5712189330935047
65,0.5,0.5700755347051796
65,0.55,0.5695586249862957
65,0.6,0.5668980368193279
65,0.65,0.5661001059555264
65,0.7,0.5652832890362122
65,0.75,0.5629893677539235
65,0.8,0.5585872280792762
65,0.85,0.5569414658120418
65,0.9,0.5554831040568812
65,0.95,0.5541293632543277
65,1.0,0.5490956596877015
65,1.05,0.5473517225352392
65,1.1,0.5448507746786145
65,1.15,0.5421360042584062
65,1.2,0.5398351085967696
65,1.25,0.5366265152704864
65,1.3,0.5337087098523486
65,1.35,0.5304343674115009
65,1.4,0.5272303970519591
65,1.45,0.5240668645541342
65,1.5,0.5203653247770049
65,1.55,0.5164965918052099
65,1.6,0.5122405776305389
65,1.65,0.5072846553554511
65,1.7,0.5036102733152035
65,1.75,0.4985903135912327
65,1.8,0.4948782037226731
65,1.85,0.49026474330287445
65,1.9,0.4858480898141076
65,1.95,0.48174614077035943
65,2.0,0.4771370829945883
65,2.05,0.4717573782386695
65,2.1,0.46744655577154165
65,2.15,0.46284892634243063
65,2.2,0.45819259984111405
65,2.25,0.45414192864056774
65,2.3,0.4510126404309571
65,2.35,0.446204789439761
65,2.4,0.44273748748528224
65,2.45,0.43894576542061386
65,2.5,0.43462238734532277
65,2.55,0.4303490253569686
65,2.6,0.4261765448562678
65,2.65,0.42311725416476437
65,2.7,0.4206855776725334
65,2.75,0.4153106446340735
65,2.8,0.41211143123039995
65,2.85,0.40745694708053715
65,2.9,0.40411198168809226
65,2.95,0.4012521101614394
70,0.0,0.570746110935136
70,0.05,0.5698436889930909
70,0.1,0.5694142391598869
70,0.15,0.5687548165893556
70,0.2,0.568027824428398
70,0.25,0.5648981800270128
70,0.3,0.5664225423673039
70,0.35,0.5655336857080373
70,0.4,0.5643770786788721
70,0.45,0.5636824324444263
70,0.5,0.5627892679363319
70,0.55,0.5610422239065254
70,0.6,0.5586703682724291
70,0.65,0.5578995462976373
70,0.7,0.5562913156321424
70,0.75,0.5543740871894572
70,0.8,0.5485832634856979
70,0.85,0.5484471092278177
70,0.9,0.5459580424052365
70,0.95,0.5438006805071659
70,1.0,0.5392698163468491
70,1.05,0.5365914106337641
70,1.1,0.5342976648723411
70,1.15,0.5321559989292439
70,1.2,0.528598803679242
70,1.25,0.5261920213267285
70,1.3,0.5223884801145322
70,1.35,0.5187558114947975
70,1.4,0.515673821718667
70,1.45,0.5112263829355702
70,1.5,0.5076859055543856
70,1.55,0.5035775627082059
70,1.6,0.49847704622931044
70,1.65,0.494292734193371
70,1.7,0.48943155356949397
70,1.75,0.4848675569271114
70,1.8,0.4810192698409636
70,1.85,0.4747895024447222
70,1.9,0.4704640296281521
70,1.95,0.46561764113935183
70,2.0,0.4611564448113355
70,2.05,0.4565612951391762
70,2.1,0.45167016246698327
70,2.15,0.4467717403333329
70,2.2,0.4425499089669856
70,2.25,0.43807533954173944
70,2.3,0.43376192421003057
70,2.35,0.4283345029060204
70,2.4,0.4265416061420017
70,2.45,0.4216650626660478
70,2.5,0.4179427154412843
70,2.55,0.41353671193784464
70,2.6,0.410719024543383
70,2.65,0.4057724813190511
70,2.7,0.4040737802330329
70,2.75,0.39975597214835057
70,2.8,0.3947792753150996
70,2.85,0.39305898176890963
70,2.9,0.38890647262996814
70,2.95,0.3859754277783742
75,0.0,0.5627983728952761
75,0.05,0.562436752251933
75,0.1,0.5613826275265942
75,0.15,0.5610331287463817
75,0.2,0.5605756882591585
75,0.25,0.5594376311122542
75,0.3,0.5589518195417771
75,0.35,0.5580548219389904
75,0.4,0.5563300618821316
75,0.45,0.5551251511096209
75,0.5,0.5545023003358496
75,0.55,0.5533804281862882
75,0.6,0.5507432976867439
75,0.65,0.5496092034733728
75,0.7,0.5478216525120041
75,0.75,0.545644768840398
75,0.8,0.5402667019774291
75,0.85,0.5386198813242019
75,0.9,0.5366180130798609
75,0.95,0.5354710922525944
75,1.0,0.5290460443209367
75,1.05,0.5275006938229322
75,1.1,0.5253696096500482
75,1.15,0.5220855497065185
75,1.2,0.5192812223276055
75,1.25,0.5144599014128576
75,1.3,0.5118604720714373
75,1.35,0.5077927305634583
75,1.4,0.5039490186571984
75,1.45,0.49937352128084206
75,1.5,0.4952805838943906
75,1.55,0.49167677754883726
75,1.6,0.4865558378806904
75,1.65,0.4808491883405497
75,1.7,0.47669561350454953
75,1.75,0.47157722143384984
75,1.8,0.4665461313143846
75,1.85,0.46112572588104594
75,1.9,0.4560925768434179
75,1.95,0.4515666277497832
75,2.0,0.44700722719474645
75,2.05,0.44143985302608457
75,2.1,0.43706850081262516
75,2.15,0.43288770104927216
75,2.2,0.42753379032656563
75,2.25,0.4230016458125698
75,2.3,0.41929607258788154
75,2.35,0.4152252396800442
75,2.4,0.41147985468850523
75,2.45,0.4064234621115643
75,2.5,0.4025479858307621
75,2.55,0.39941139382530316
75,2.6,0.39411722183813264
75,2.65,0.39066460130164904
75,2.7,0.3886623364768278
75,2.75,0.3841561474875566
75,2.8,0.3813112594792101
75,2.85,0.3777418989178961
75,2.9,0.3736127008279764
75,2.95,0.37190156025333176
80,0.0,0.5579755291542714
80,0.05,0.5537188899485614
80,0.1,0.5563286431602267
80,0.15,0.5557425906818426
80,0.2,0.5552467929945496
80,0.25,0.5546983409902541
80,0.3,0.5536602383921094
80,0.35,0.552395330294272
80,0.4,0.5518303935706953
80,0.45,0.5497133150106104
80,0.5,0.5494448277507772
80,0.55,0.547273957118857
80,0.6,0.5445301754412538
80,0.65,0.5431807221126524
80,0.7,0.5414016094225802
80,0.75,0.5392034988569328
80,0.8,0.5329633340967587
80,0.85,0.5302787404011564
80,0.9,0.5288684548211796
80,0.95,0.52760234439258
80,1.0,0.5213140898963644
80,1.05,0.519474751596073
80,1.1,0.5166278494016558
80,1.15,0.5133132045703742
80,1.2,0.509912610644223
80,1.25,0.5057844632086771
80,1.3,0.5021351142718538
80,1.35,0.4984666307063288
80,1.4,0.49447146524924684
80,1.45,0.4899864910804708
80,1.5,0.4854571861029764
80,1.55,0.480774716320882
80,1.6,0.47503411135034207
80,1.65,0.4702394631187099
80,1.7,0.4655638535480479
80,1.75,0.4600932206504204
80,1.8,0.4558244036495018
80,1.85,0.4498242566304831
80,1.9,0.44508519558848164
80,1.95,0.44067586689545907
80,2.0,0.434008254800238
80,2.05,0.4296471814499598
80,2.1,0.4248721248417957
80,2.15,0.420327462077704
80,2.2,0.41500086595796243
80,2.25,0.41181303576721673
80,2.3,0.4071136046318841
80,2.35,0.4025277200265675
80,2.4,0.3976253975115167
80,2.45,0.3955411512952292
80,2.5,0.3916189285228621
80,2.55,0.38659631315679904
80,2.6,0.38305433770270625
80,2.65,0.3804115104487981
80,2.7,0.3777483923237998
80,2.75,0.37407966023537303
80,2.8,0.37067964452085334
80,2.85,0.3667313370538941
80,2.9,0.36417562016566707
80,2.95,0.3613794767542583
85,0.0,0.551279862089422
85,0.05,0.5507026108472756
85,0.1,0.5499978748350376
85,0.15,0.5496701098262718
85,0.2,0.548797692585359
85,0.25,0.5485893539618907
85,0.3,0.5471871304535393
85,0.35,0.5459365075395144
85,0.4,0.5445579073991441
85,0.45,0.5427001626951189
85,0.5,0.5430573601366592
85,0.55,0.5410541095274712
85,0.6,0.5382729463096219
85,0.65,0.5363111859952332
85,0.7,0.5345766729122332
85,0.75,0.5324845097478942
85,0.8,0.5271057114573011
85,0.85,0.5235051800251204
85,0.9,0.5226736518628851
85,0.95,0.520110303337182
85,1.0,0.514697983563646
85,1.05,0.5119465559972994
85,1.1,0.5086933749229284
85,1.15,0.5050509461942507
85,1.2,0.5020387104997363
85,1.25,0.49803428062134997
85,1.3,0.4939896996028623
85,1.35,0.48953689255685484
85,1.4,0.4851596470493937
85,1.45,0.48069815881982175
85,1.5,0.4758433879118234
85,1.55,0.47180475832274543
85,1.6,0.4655060527555462
85,1.65,0.45981143843994504
85,1.7,0.45541175932222844
85,1.75,0.44905501139193765
85,1.8,0.44352855399936947
85,1.85,0.438509551597521
85,1.9,0.4333754118034972
85,1.95,0.42876498963141346
85,2.0,0.4232070982336464
85,2.05,0.41812124689000624
85,2.1,0.4129312466171022
85,2.15,0.40905656043681277
85,2.2,0.4047016781399642
85,2.25,0.39970222295107066
85,2.3,0.3958113786227891
85,2.35,0.3899598677577383
85,2.4,0.3876851488289348
85,2.45,0.3848808640337995
85,2.5,0.37985568215137855
85,2.55,0.37606008064620183
85,2.6,0.3713977332886073
85,2.65,0.369039249147842
85,2.7,0.3663639967761168
85,2.75,0.3611839878887393
85,2.8,0.3588673986578148
85,2.85,0.35684373384281415
85,2.9,0.35407063493549595
85,2.95,0.35109339514394017
90,0.0,0.5444470953495956
90,0.05,0.5449118701160861
90,0.1,0.5436856541639132
90,0.15,0.5433432822903975
90,0.2,0.5423656948193718
90,0.25,0.5411880544711132
90,0.3,0.5409406634952596
90,0.35,0.5395617640638649
90,0.4,0.5379052590436423
90,0.45,0.5364006064721007
90,0.5,0.5349657754695535
90,0.55,0.5336045090431534
90,0.6,0.5301516021013242
90,0.65,0.5287794531976083
90,0.7,0.5274881767119419
90,0.75,0.5245107542646091
90,0.8,0.5196850485836202
90,0.85,0.5159587461462727
90,0.9,0.5141426073471081
90,0.95,0.5117051392105272
90,1.0,0.5062319980462093
90,1.05,0.5030311363190917
90,1.1,0.499993477909102
90,1.15,0.49659414815722264
90,1.2,0.4934829508608963
90,1.25,0.48861675286200956
90,1.3,0.48464088947574285
90,1.35,0.47979881423241405
90,1.4,0.47485199429098235
90,1.45,0.46946714526363414
90,1.5,0.465934139057434
90,1.55,0.46068028282215917
90,1.6,0.45460023360344143
90,1.65,0.4490417315003657
90,1.7,0.4442359824960109
90,1.75,0.437644031885021
90,1.8,0.43266715629578173
90,1.85,0.4259901194406892
90,1.9,0.42102520000645877
90,1.95,0.4160001051861845
90,2.0,0.4112824252021734
90,2.05,0.4051208351305203
90,2.1,0.40121126913010724
90,2.15,0.39658249374752624
90,2.2,0.39227866448050097
90,2.25,0.3866897468793759
90,2.3,0.38312580704334515
90,2.35,0.379347417860919
90,2.4,0.376093598122925
90,2.45,0.37128204773682993
90,2.5,0.36843529478532017
90,2.55,0.3644240632436813
90,2.6,0.3602708567386291
90,2.65,0.3576116101556546
90,2.7,0.355522928654191
90,2.75,0.35111367541640853
90,2.8,0.3480241810040026
90,2.85,0.3444779201512972
90,2.9,0.34277721974400666
90,2.95,0.3399398833016184
95,0.0,0.539015145109879
95,0.05,0.538115947298214
95,0.1,0.5373564050102762
95,0.15,0.5361498757887484
95,0.2,0.5354391795107754
95,0.25,0.5347927656990749
95,0.3,0.5339570054951046
95,0.35,0.532576079818287
95,0.4,0.5309083611579508
95,0.45,0.5292463729286425
95,0.5,0.5280753580372266
95,0.55,0.5273674580480602
95,0.6,0.5239946942369518
95,0.65,0.5218651202311348
95,0.7,0.5196414921748191
95,0.75,0.5165526301236036
95,0.8,0.5120890782476731
95,0.85,0.5091495455588076
95,0.9,0.507128901504594
95,0.95,0.5056911902457185
95,1.0,0.4995687604681569
95,1.05,0.4968881880968435
95,1.1,0.49200055951616556
95,1.15,0.48817992808579214
95,1.2,0.484357122006186
95,1.25,0.4796181507630208
95,1.3,0.4764025629506708
95,1.35,0.47100465532871966
95,1.4,0.4651199942377045
95,1.45,0.4594443947610964
95,1.5,0.45448026751421605
95,1.55,0.44995924403196047
95,1.6,0.4438217562867716
95,1.65,0.4377926569344593
95,1.7,0.4319868192070883
95,1.75,0.42469083576072614
95,1.8,0.42059696163885985
95,1.85,0.41449534865939935
95,1.9,0.41046743936220126
95,1.95,0.40511541901596093
95,2.0,0.39847816473291503
95,2.05,0.3926404565759478
95,2.1,0.3886813965821377
95,2.15,0.3838365288740125
95,2.2,0.37973328982650717
95,2.25,0.375424858142414
95,2.3,0.3704665248896994
95,2.35,0.3671012969607834
95,2.4,0.3630958031090595
95,2.45,0.3601958896356769
95,2.5,0.3562922083290925
95,2.55,0.35240841086432945
95,2.6,0.34808099755198824
95,2.65,0.3449879888617679
95,2.7,0.3447364716041706
95,2.75,0.3380529432956727
95,2.8,0.3355823313815212
95,2.85,0.33325265563166173
95,2.9,0.3293388266231557
95,2.95,0.3267653822174116
100,0.0,0.5355402153158157
100,0.05,0.5337110201376489
100,0.1,0.5328375293663234
100,0.15,0.5321596780324181
100,0.2,0.5315573097591301
100,0.25,0.5305643461638041
100,0.3,0.5285714021934016
100,0.35,0.5282614547817364
100,0.4,0.526308623632962
100,0.45,0.5244822161309155
100,0.5,0.523384203794884
100,0.55,0.5228818815787162
100,0.6,0.5193241709685963
100,0.65,0.5172311949941435
100,0.7,0.5155041616803728
100,0.75,0.5122992244877835
100,0.8,0.5076738888553404
100,0.85,0.504310707165477
100,0.9,0.5018836772064105
100,0.95,0.5001161682819956
100,1.0,0.49440187093786747
100,1.05,0.4898309893487376
100,1.1,0.48642358355909937
100,1.15,0.48142243282012503
100,1.2,0.47852973718411257
100,1.25,0.47230369550267365
100,1.3,0.4684195398309982
100,1.35,0.46327658589721743
100,1.4,0.45814204377105544
100,1.45,0.45198749731690446
100,1.5,0.4474672985924499
100,1.55,0.4412593215916023
100,1.6,0.4351027409510781
100,1.65,0.4286559794899758
100,1.7,0.4241059948846421
100,1.75,0.4188746621186523
100,1.8,0.4134555628061423
100,1.85,0.4073859279554178
100,1.9,0.4010472818659778
100,1.95,0.3959036070206567
100,2.0,0.39047786833479403
100,2.05,0.38505355813708925
100,2.1,0.3808709697697135
100,2.15,0.37703453776155116
100,2.2,0.3724816020567127
100,2.25,0.3683282093249192
100,2.3,0.36380397276124804
100,2.35,0.3600958483805128
100,2.4,0.35678767801707717
100,2.45,0.35272903069540923
100,2.5,0.350088663816886
100,2.55,0.34479210297027824
100,2.6,0.34204675005228086
100,2.65,0.33923407073051964
100,2.7,0.33657947543000244
100,2.75,0.33261832668564933
100,2.8,0.3308624963087139
100,2.85,0.32640924276997685
100,2.9,0.32398527068642874
100,2.95,0.3210499025413226
105,0.0,0.5311281784110399
105,0.05,0.5304526050789533
105,0.1,0.5292565263285487
105,0.15,0.5278905915368615
105,0.2,0.5271023383970144
105,0.25,0.5267133783449527
105,0.3,0.5255005398595312
105,0.35,0.5237708316933863
105,0.4,0.5228024912508739
105,0.45,0.5212084248842109
105,0.5,0.5194817905693503
105,0.55,0.5177001940845969
105,0.6,0.5139102052432691
105,0.65,0.5122611384039661
105,0.7,0.5105863074370689
105,0.75,0.507528784422097
105,0.8,0.5005157331945513
105,0.85,0.49738761396570713
105,0.9,0.49454235153866793
105,0.95,0.4932082239952314
105,1.0,0.4857321603782023
105,1.05,0.48215069898483787
105,1.1,0.47806156404413463
105,1.15,0.4749819512319526
105,1.2,0.46936651446675776
105,1.25,0.4648263883333672
105,1.3,0.4595045685234202
105,1.35,0.4540260759245962
105,1.4,0.4491200411920822
105,1.45,0.44458685805519244
105,1.5,0.4378495035560454
105,1.55,0.4320841017279931
105,1.6,0.4260334881149748
105,1.65,0.4192795149089082
105,1.7,0.4132620103412788
105,1.75,0.4080090847538164
105,1.8,0.40252257171175393
105,1.85,0.3967903866488522
